"Attr1"	"Attr2"	"Attr3"	"Attr4"	"Attr5"	"Attr6"	"Attr7"	"Attr8"	"Attr9"	"Attr10"	"Attr11"	"Attr12"	"Attr13"	"Attr14"	"Attr15"	"Attr16"	"Attr17"	"Attr18"	"Attr19"	"Attr20"	"Attr21"	"Attr22"	"Attr23"	"Attr24"	"Attr25"	"Attr26"	"Attr27"	"Attr28"	"Attr29"	"Attr30"	"Attr31"	"Attr32"	"Attr33"	"Attr34"	"Attr35"	"Attr36"	"Attr37"	"Attr38"	"Attr39"	"Attr40"	"Attr41"	"Attr42"	"Attr43"	"Attr44"	"Attr45"	"Attr46"	"Attr47"	"Attr48"	"Attr49"	"Attr50"	"Attr51"	"Attr52"	"Attr53"	"Attr54"	"Attr55"	"Attr56"	"Attr57"	"Attr58"	"Attr59"	"Attr60"	"Attr61"	"Attr62"	"Attr63"	"Attr64"	"class"
0.12015	0.25025	0.31688	2.3843	-7.61	0.39249	0.12015	2.6473	1.155	0.6625	0.12015	0.52488	0.21054	0.12015	485.42	0.75192	3.996	0.12015	0.13444	130.52	1.2376	0.13029	0.13444	0.39249	0.6625	0.75192	1.6838	0.69764	4.1862	0.26008	0.13444	107.98	3.3803	0.52064	0.13029	0.90828	10.601	0.68383	0.14578	0.13111	0.041488	0.14578	210.64	80.122	0.37596	0.98815	150.75	0.062275	0.069679	2.181	0.22891	0.29583	1.4586	1.5055	4865.2	0.1342	0.18136	0.8658	0.032207	2.7965	4.5555	93.487	3.9043	1.9677	FALSE
0.32303	0.17142	0.39193	3.9485	34.621	0	0.39629	4.8336	2.0397	0.82858	0.42494	2.9813	0.22311	0.39629	137.49	2.6548	5.8336	0.39629	0.19428	10.166	0.88621	0.38246	0.15837	1.6832	0.74137	2.2275	13.348	0.82486	3.9046	0.084041	0.19795	29.252	12.478	9.6759	0.38109	2.0397	12.911	0.86483	0.18683	1.3636	0.012949	0.1875	61.484	51.318	5.6864	3.5211	12.501	0.32366	0.15868	3.0618	0.13293	0.080141	1.7438	1.8201	3146	0.18683	0.38987	0.80995	0.043753	35.906	7.1125	23.786	15.345	4.2929	FALSE
0.086409	0.788	0.0040096	1.0128	-125.84	-0.15556	0.086409	0.26903	0.79715	0.212	0.089483	0.27505	0.12061	0.086409	2991.5	0.12201	1.269	0.086409	0.1084	40.666	1.0176	0.0037689	0.1084	0.234	0.1476	0.12201	1.2258	0.0058807	5.6276	0.97758	0.22008	359.2	1.0162	0.40513	0.01819	0.79715	0.54851	0.63015	0.022819	0.1022	1.9449	0.0047279	130.98	90.317	0.97292	0.73006	101.55	-0.0059676	-0.0074861	0.40377	0.31416	0.9841	0.31093	0.9242	1700.8	0.59952	0.40759	0.43263	1.9724	8.9755	4.0413	143.85	2.5374	1.1691	FALSE
-0.079598	0.74814	-0.29494	0.41573	-130.13	-0.27796	-0.067664	0.33665	1.0559	0.25186	-0.022014	-0.13404	0.085534	-0.067664	3023.5	0.12072	1.3366	-0.067664	-0.064082	17.472	0.79332	-0.025931	-0.075384	-0.25005	-0.029167	0.10477	-0.56804	-0.37327	4.0731	0.68988	-0.038308	163.96	2.2261	1.502	-0.067829	1.0559	0.67478	0.48796	-0.064238	0.046185	0.18885	-0.024558	64.484	47.013	-1.5748	0.3156	16.417	-0.18391	-0.17417	0.28051	0.5048	0.44921	0.31875	0.61756	-3489.7	-0.064238	-0.31604	1.0611	0.93743	20.891	7.7639	174.5	2.0917	1.3364	FALSE
0.019979	0.76432	0.29956	1.5792	-101.7	-0.06316	0.019979	0.30835	2.1484	0.23568	0.037021	0.038628	0.11214	0.019979	1158	0.3152	1.3084	0.019979	0.009299	89.785	1.0398	0	0.009299	0.13053	0.20432	0.3152	0	1.6348	3.6796	0.35202	0.027468	177.13	2.0606	1.3944	0.037064	2.1484	1.6552	0.40984	0.017251	0.03431	0.11532	0	135.75	45.961	0.037804	0.55738	181	-0.22094	-0.10284	1.0686	0.5172	0.48529	1.2862	2.2367	1432.6	0.50394	0.084771	0.50446	0.73898	4.0653	7.9415	87.868	4.1539	11.725	FALSE
0.30286	0.26161	0.28986	2.3019	82.786	0	0.30286	2.8225	1.3025	0.73839	0.32209	1.3603	0.33339	0.30286	219.89	1.6599	3.8225	0.30286	0.23252	26.178	1.1667	0.32045	0.23252	0.6012	0.73745	1.6599	16.667	0.59458	4.3292	0.12535	0.24485	82.893	4.4033	3.7474	0.32217	1.3025	10.754	0.77736	0.24734	0.4471	0.0193	0.24602	115.72	89.543	3.242	1.8823	34.781	0.18907	0.14515	1.959	0.22264	0.2271	1.5146	1.5946	6185.5	0.24734	0.41017	0.76892	0.052774	13.943	4.0762	62.39	5.8503	2.6718	FALSE
0.054238	0.2011	0.42546	4.2734	109.14	0.13711	0.067042	3.9728	1.0528	0.7989	0.067042	0.51581	0.10232	0.067042	806.12	0.45279	4.9728	0.067042	0.075339	38.921	1.043	0.048033	0.06095	0.1671	0.7989	0.38912	0.56827	0.95704	4.8583	-0.075895	0.075339	56.126	6.5033	0.23886	0.048033	0.91605	6.4755	0.87003	0.053978	2.6945	0.091767	0.053978	84.174	45.253	0.57158	3.5434	40.976	0.024022	0.026995	2.7621	0.12997	0.15377	1.7971	1.957	30702	0.050135	0.06789	0.026995	0.089023	9.3779	8.0658	53.312	6.8465	2.0017	FALSE
0.022098	0.56324	-0.072264	0.76267	-70.386	0.043061	0.030334	0.74629	1.0744	0.42034	0.030334	0.099621	0.083072	0.030334	3793.3	0.096222	1.7754	0.030334	0.046496	20.703	1.3251	0.048406	0.033873	0.05642	0.42034	0.0816	0.79721	-0.094121	4.5871	0.78702	0.046496	183.04	1.9941	0.085943	0.048406	0.6561	0.7545	0.67909	0.074198	0.17924	0.25623	0.074198	99.392	78.689	0.5972	0.64115	22.243	0.024544	0.037622	0.41231	0.30449	0.50147	0.54748	0.88449	-2792.8	0.069271	0.052572	0.93073	0.61556	17.631	4.6385	170.36	2.1426	0.84972	FALSE
-0.042907	0.83792	-0.16309	0.7086	-43.705	0	-0.042907	0.19339	2.9883	0.16204	-0.00076836	-0.076662	0.0096896	-0.042907	10563	0.034556	1.1934	-0.042907	-0.014358	22.351	1.0641	-0.00081527	-0.014358	0.052774	0.00028308	0.034556	-0.019347	-0.27031	4.3932	0.27795	-0.0046352	69.631	5.3676	3.5853	0.054432	3.0034	1.0365	0.36813	0.018215	0.03078	0.39313	-0.00027282	46.338	23.986	-0.23448	0.35773	22.233	-0.072677	-0.024321	0.47331	0.55969	0.1863	0.26857	0.61012	-4033	0.018215	-0.26479	1.0003	1.2718	16.33	15.217	68.363	5.3392	4.9527	TRUE
0.35678	0.19201	0.44457	3.9103	420.15	0	0.35678	4.2081	2.6297	0.80799	0.36066	2.3357	0.14674	0.35678	181.62	2.0097	5.2081	0.35678	0.13567	6.0195	1.3021	0.35737	0.13567	0.65385	0.05569	2.0097	92.116	1.104	3.8982	0.03806	0.13603	24.629	14.905	11.858	0.36593	2.6297	18.259	0.83833	0.13915	0.6249	0.016561	0.1359	69.658	63.638	8.2267	3.6264	6.9524	0.32827	0.12483	3.1109	0.15276	0.06709	2.0066	2.0819	3516.9	0.13915	0.44157	0.86729	0.037548	60.636	5.7355	21.202	17.215	6.5307	FALSE
0.0091697	0.068437	0.083277	2.5334	-59.915	0.042628	0.0092381	2.5086	1.0203	0.17168	0.0092381	0.1701	0.20687	0.0092381	589.01	0.61968	14.612	0.0092381	0.045063	105.52	1.1033	0.010013	0.04473	0.043054	0.17168	0.61868	0.49839	0.096563	5.4756	0.30482	0.045063	98.665	3.6994	0.14631	0.010013	0.2945	5.5441	0.18581	0.048845	1.0657	0.052102	0.048845	141.92	36.401	0.15473	1.4421	107.67	-0.023158	-0.11296	2.0104	0.05431	0.27031	0.19907	0.21545	24897	0.019942	0.053411	0.98006	0.082287	3.4591	10.027	96.697	3.7747	0.23771	FALSE
0.033349	0.48561	0.041446	1.0872	-16.817	0.076487	0.043647	0.95581	1.0436	0.46415	0.043647	0.091867	0.062859	0.043647	1879.1	0.19424	2.0593	0.043647	0.029087	23.701	1.0439	0.050511	0.022224	0.10307	0.46415	0.17303	0.35129	0.085731	4.4527	0.31821	0.029087	120.61	3.0263	0.10401	0.050511	1.5108	39.923	0.47465	0.03366	0.035613	0.15778	0.03366	121.53	97.83	0.34224	0.88214	24.735	-0.00016784	-0.00011185	1.0637	0.47512	0.33043	0.96011	0.98182	1175.4	0.041807	0.071848	0.95819	0.022618	15.4	3.731	115.57	3.1584	3.104	FALSE
0.0051281	0.83112	0.0010513	1.0019	-133.22	0	0.0051281	0.20319	1.2675	0.16888	0.015032	0.0090786	0.082904	0.0051281	2886.9	0.12643	1.2032	0.0051281	0.0040458	68.6	1.0959	0	0.0040458	0.035786	0.07228	0.12643	0	0.002422	4.4176	0.65211	0.010687	253.69	1.4388	0.97786	0.0052998	1.2675	1.3722	0.40768	0.0041812	0.055136	0.27717	0	153.99	85.393	0.021526	0.58012	106.99	-0.099955	-0.078858	0.6809	0.56486	0.69503	0.38904	0.93917	27.498	0.35881	0.030366	0.66641	1.4141	5.3207	4.2743	162.66	2.244	2.92	FALSE
0.027122	0.62768	0.011291	1.0201	-14.378	0.098621	0.041921	0.56003	1.0315	0.35152	0.041921	0.074764	0.074933	0.041921	2152.1	0.1696	1.5932	0.041921	0.029508	14.566	0.83755	0.049143	0.019091	0.13693	0.35152	0.14602	0.3568	0.026382	4.2858	0.37622	0.029508	148.59	2.4564	0.078293	0.049143	1.471	7.6945	0.41849	0.034592	0.17875	0.18153	0.034592	121.21	106.64	0.47839	0.91902	15.024	-0.015391	-0.010834	0.91129	0.56071	0.4071	0.8213	0.97778	218.07	0.030494	0.077158	0.96951	0.19052	25.058	3.4226	144.06	2.5337	3.3193	FALSE
0.073786	0.36371	0.073719	1.2027	-23.442	0.30543	0.06852	1.7373	1.0387	0.63187	0.06852	0.18843	0.070263	0.06852	1077.6	0.33871	2.7494	0.06852	0.039081	37.104	1.0162	0.069686	0.042084	0.31596	0.63187	0.35319	0.41286	0.13102	5.4381	0.18555	0.039081	78.635	4.6417	0.1916	0.069686	1.7652	3390.4	0.63195	0.039745	0.11063	0.096155	0.039745	82.673	45.569	0.41399	0.71259	38.542	0.015013	0.008563	1.2025	0.36364	0.21544	1.123	1.1232	20217	0.037303	0.11677	0.9627	0.00012096	9.8372	8.0098	75.701	4.8216	3.1162	FALSE
0.0054052	0.86405	-0.18694	0.52026	-143.63	-0.026126	0.0054052	0.14968	1.0223	0.12933	0.0054052	0.013871	0.058665	0.0054052	6825.6	0.053475	1.1573	0.0054052	0.0068627	47.194	2.7786	0.015052	0.0068627	-0.023747	0.12933	0.053475	0.19538	-0.23447	4.7952	1.0846	0.0068627	184.61	1.9771	0.017421	0.015052	0.80033	0.21268	0.60372	0.019111	0.031138	0.50861	0.019111	88.326	41.133	0.053077	0.25892	48.247	-0.025748	-0.032691	0.23463	0.38967	0.50578	0.16222	0.75723	-11665	0.021828	0.041793	0.97817	3.668	7.7341	8.8737	180.58	2.0213	0.98789	FALSE
0.072687	0.59239	-0.12002	0.75747	-110.66	0.11331	0.091205	0.62591	0.97367	0.37079	0.091205	0.18429	0.093474	0.091205	1763.1	0.20703	1.6881	0.091205	0.069514	63.328	0.95273	0.11061	0.0554	0.14404	0.37079	0.17577	0.82087	-0.192	5.0293	0.44761	0.069514	134.05	2.7229	0.18672	0.11061	1.466	1.51	0.46829	0.084307	0.1253	0.13711	0.084307	87.034	23.706	0.31931	0.29749	61.66	0.079178	0.060347	0.6328	0.49489	0.36726	0.59313	0.7491	-12840	-0.027041	0.19603	1.027	0.26296	5.7637	15.397	137.68	2.6512	2.0988	FALSE
-0.22236	2.4929	-0.22169	0.56163	-129.3	-1.3404	-0.22236	-0.60027	0.82196	-1.4964	-0.22236	-0.43968	-0.19739	-0.22236	-4709.5	-0.077503	0.40115	-0.22236	-0.22717	72.364	1.1915	-0.22726	-0.22717	-1.3404	-1.4964	-0.077503	-1.9084	-0.30964	4.1179	2.4988	-0.22717	155.01	2.3547	-0.091164	-0.22726	1.0598	0.045279	0.49074	-0.23218	0.095956	-0.4137	-0.23218	87.82	15.456	-1.1458	0.17791	59.481	-0.25641	-0.26196	0.11394	0.50573	0.42469	-2.09	0.68543	-2908.7	-0.2166	0.1486	1.2166	-1.328	5.0439	23.616	188.59	1.9355	1.3671	FALSE
0.046699	0.50573	0.097358	1.1949	-102.79	0.080992	0.062865	0.91697	0.92123	0.46374	0.062865	0.12585	0.12189	0.062865	1825.8	0.19992	1.9774	0.062865	0.075788	140.97	0.60598	-0.074512	0.056299	0.11015	0.46374	0.16795	-0.82755	0.24151	5.2073	0.54105	0.075788	202.49	1.8025	-0.14734	-0.074512	1.0852	44.567	0.46994	-0.089831	0.16039	-0.45836	-0.089831	227.39	86.429	0.14577	0.55359	129.86	-0.11275	-0.13593	1.1802	0.49952	0.55478	1.1504	1.1658	15691	-0.085503	0.1007	1.0855	0.01338	2.5893	4.2231	219.81	1.6605	2.0576	FALSE
0.005965	0.31653	0.17679	1.6517	7.7555	-0.013383	0.006324	1.6904	0.99957	0.53508	0.006324	0.023314	0.032618	0.006324	1736.7	0.21017	3.1592	0.006324	0.003101	22.615	0.92154	0.005654	0.002925	-0.012486	0.53508	0.20904	0.027712	0.32031	4.6683	0.12488	0.003101	48.525	7.5219	0.017863	0.005654	2.0672	7.1058	0.58035	0.002772	0.25661	0.15802	0.002772	67.728	45.113	0.047204	1.1859	22.605	-0.054548	-0.026745	1.4155	0.27126	0.13295	0.96944	1.0515	8237.2	-0.000426	0.011148	1.0004	0.084607	16.14	8.0908	48.546	7.5187	3.6952	FALSE
0.029524	0.54018	-0.17474	0.52464	-85.678	0	0.056238	0.85125	1.2701	0.45982	0.13588	0.15299	0.080921	0.056238	1918.3	0.19027	1.8512	0.056238	0.044278	27.262	0.95905	0.12235	0.023245	0.17015	0.25755	0.14081	1.5363	-0.2165	5.1854	0.4211	0.055886	106.21	3.4367	2.3388	0.0067745	1.2701	2.6289	0.4971	0.0053338	0.068857	0.10662	0.096327	48.148	20.886	0.31121	0.26656	27.409	0.075807	0.059685	0.35702	0.3676	0.29098	0.56969	0.61587	-26780	0.0053338	0.064206	0.96228	0.08106	13.388	17.476	105.64	3.4552	1.5736	FALSE
0.014251	0.21272	0.035236	1.1756	-16.591	0.011418	0.018487	3.4297	1.0532	0.72957	0.018487	0.092151	0.12175	0.018487	843.98	0.43248	4.701	0.018487	0.024466	26.685	6.9031	0.025037	0.018861	0.017193	0.72957	0.41256	0.34898	0.046111	5.9659	0.27757	0.024466	102.06	3.5763	0.1177	0.025037	0.75915	14.92	0.74168	0.033136	0.063107	0.070966	0.033136	107.81	81.129	0.25798	0.90027	28.104	-0.048472	-0.06415	1.1087	0.20061	0.27962	0.95475	0.97059	32577	0.050484	0.019534	0.94952	0.016592	13.678	4.499	96.909	3.7664	0.98881	FALSE
0.0024859	0.80367	-0.12035	0.79517	-128.64	0.012657	0.0059466	0.2443	1.0414	0.19633	0.0059466	0.010121	0.037487	0.0059466	7891.8	0.04625	1.2443	0.0059466	0.0059973	59.781	1.0791	0.05241	0.0025071	0.017301	0.19633	0.041944	0.55047	-0.22588	5.8593	0.80817	0.0059973	225.25	1.6204	0.065214	0.05241	1.014	1.4104	0.41245	0.052857	0.08277	0.31592	0.052857	154.08	94.302	0.015307	0.51878	62.258	0.021187	0.021368	0.58135	0.58755	0.61712	0.3685	0.77412	-87043	0.039789	0.012662	0.96021	1.1007	6.1056	3.8706	216.28	1.6876	1.861	FALSE
-0.19607	0.74899	-0.22675	0.67894	-91.074	-0.097686	-0.21102	0.31872	0.95961	0.23872	-0.21102	-0.29879	-0.11904	-0.21102	-1495.9	-0.24399	1.3351	-0.21102	-0.13746	40.306	0.87408	-0.069542	-0.12772	-0.080505	0.23872	-0.22404	-0.4347	-0.43565	4.3636	0.42936	-0.13746	161.14	2.2651	-0.092847	-0.069542	1.5602	7.2536	0.28145	-0.0453	0.12907	-0.59664	-0.0453	92.336	52.029	-1.1566	0.43891	38.678	-0.097812	-0.063715	0.6402	0.70626	0.44148	0.45864	0.54074	-5237.4	-0.042094	-0.82135	1.0421	0.17902	9.0556	7.0153	167.92	2.1736	2.9494	FALSE
0.13627	0.24927	0.20375	2.2798	2.5232	0.20896	0.17251	2.9304	1.1834	0.73046	0.17251	1.0836	0.18699	0.17251	410.55	0.88906	4.0117	0.17251	0.14556	60.301	1.1351	0.17902	0.11498	0.26997	0.73046	0.74367	1.7876	0.31983	4.6332	0.17142	0.14556	58.024	6.2905	0.71817	0.17902	1.1944	1.8559	0.82053	0.15105	0.2976	0.035924	0.15105	97.188	36.886	0.69596	1.0499	71.363	0.12991	0.10962	1.4561	0.1592	0.15897	1.1466	1.288	8755.5	0.155	0.18655	0.845	0.1233	6.0529	9.8953	49.03	7.4444	1.8604	FALSE
0.022167	0.38452	0.25902	1.7359	-143.7	0	0.022167	1.6007	0.68628	0.61548	0.038754	0.06298	0.097892	0.022167	2089.1	0.17472	2.6007	0.022167	0.0323	275.67	0.83315	0.038754	0.0323	0.090679	0.49678	0.17472	2.3364	0.66583	3.7032	0.52639	0.053169	182.6	1.9989	1.8297	-0.017271	0.68628	3.8986	0.63925	-0.025166	0.076259	0.15301	0.05647	310.68	35.008	0.042766	0.26327	268.91	-0.006261	-0.009123	1.589	0.35196	0.50027	1.5821	1.6432	1307.7	-0.025166	0.036015	0.97043	0.038617	1.324	10.426	187.19	1.9499	1.7641	FALSE
0.014439	0.40141	0.077843	1.2424	-3.0376	0.01623	0.019351	1.2927	1.0012	0.5189	0.019351	0.060262	0.030668	0.019351	1446.5	0.25233	2.4912	0.019351	0.005859	11.125	1.0621	0.023124	0.004372	0.027858	0.5189	0.2401	0.070099	0.12951	3.8443	0.090046	0.005859	35.53	10.273	0.057607	0.023124	3.3283	3.715	0.5992	0.007001	0.33734	0.12561	0.007001	32.119	20.994	0.14343	0.92892	11.138	-0.058814	-0.017807	0.99389	0.32112	0.097344	0.86334	0.99694	543.86	0.001209	0.027826	0.99879	0.15474	32.809	17.386	35.487	10.285	5.4951	FALSE
-0.6323	1.4872	-0.7725	0.45138	-148.92	-0.0885	-0.6323	-0.32745	2.3726	-0.48698	-0.60754	-0.44905	-0.23104	-0.6323	-990.26	-0.36859	0.67241	-0.6323	-0.2665	63.339	0.98282	-0.61047	-0.2665	-0.95872	-0.72102	-0.36859	-24.658	-2.1201	3.2632	0.61951	-0.25627	173.88	2.1186	2.0059	-0.58265	2.3754	2.8272	-0.4078	-0.24557	0.022933	-0.094184	-0.2573	92.808	29.469	-1.5357	0.31534	50.376	-0.69461	-0.29276	0.42737	1.4081	0.47201	-1.3365	-1.1192	-1416	-0.2458	1.2984	1.2559	-0.16259	5.7626	12.386	216.62	1.685	6.5115	TRUE
-0.048608	0.9601	-0.63399	0.31165	-349.91	-0.70338	-0.063378	0.041537	0.76875	0.03988	-0.023677	-0.068813	-0.005502	-0.063378	-82851	-0.004406	1.0416	-0.063378	-0.082443	78.746	0.81695	-0.10655	-0.06323	-0.40952	-0.045162	0.010979	-2.6838	-0.88926	4.6502	1.2478	-0.0462	377.66	0.96857	0.92915	-0.12136	0.86837	4.284	0.068168	-0.15787	0.011469	-0.67518	-0.1386	131.27	52.522	-0.29308	0.19154	68.008	-0.1657	-0.21554	0.29897	0.92102	1.0347	0.055937	0.095615	-28329	-0.1579	-1.2189	1.0273	0.70932	4.6351	6.9494	437.3	0.83467	1.0783	TRUE
0.021594	0.75779	-0.044315	0.9408	-60.193	0.045276	0.022721	0.27466	1.0163	0.20814	0.022721	0.030352	0.024351	0.022721	4440.9	0.082191	1.3196	0.022721	0.008883	51.776	1.2693	0.046989	0.008443	0.043976	0.20814	0.080704	0.18671	-0.14984	4.9832	0.29371	0.008883	108.57	3.362	0.062007	0.046989	2.5867	37.04	0.21735	0.018371	0.018191	0.28785	0.018371	98.559	46.783	0.059518	0.45613	52.619	0.007426	0.002903	0.92936	0.74857	0.29744	0.70377	0.73494	-4263.4	0.016021	0.10375	0.98398	0.044289	7.0497	7.802	106.83	3.4168	8.6484	FALSE
0.1952	0.34691	0.25283	1.8342	23.092	0	0.2453	1.8826	2.8139	0.65309	0.25702	0.80935	0.11961	0.2453	376.21	0.97019	2.8826	0.2453	0.087177	11.278	1.3371	0.2483	0.069371	0.39392	0.40212	0.82577	21.202	0.56932	4.7101	0.099207	0.089797	43.416	8.4071	7.3451	0.26577	2.8139	19.352	0.67732	0.09445	0.25091	0.034054	0.088242	62.246	50.969	2.2452	1.5473	12.454	0.15703	0.055807	1.6025	0.30309	0.11895	1.4706	1.5252	12970	0.09445	0.29889	0.91312	0.037107	32.365	7.1613	39.315	9.284	6.3363	FALSE
0.15286	0.3501	0.5198	4.2474	317.9	0	0.18667	1.8563	0.87646	0.6499	0.19405	1.1662	0.2615	0.18667	557.54	0.65466	2.8563	0.18667	0.21298	37.601	0.94464	0.17401	0.1744	0.49937	0.62399	0.55809	23.567	1.6237	4.3647	-0.13957	0.21638	111.1	3.6258	1.6577	0.35058	0.87646	21.952	0.67676	0.39999	2.9682	0.053892	0.19854	85.271	47.67	1.693	3.6833	56.783	0.13148	0.15001	1.9419	0.16007	0.2758	2.0301	2.114	4.2474	0.39999	0.2352	0.60947	0.041326	9.7073	7.6567	66.66	5.4756	2.7378	FALSE
0.031441	0.51539	0.060237	1.1252	-7.4296	-0.073752	0.042043	0.94028	2.7789	0.48461	0.050841	0.087353	0.030147	0.042043	2245.5	0.16255	1.9403	0.042043	0.015129	14.375	0.89312	0.050836	0.011314	0.15505	-0.042072	0.14198	5.7787	0.13139	3.7903	0.1844	0.018074	64.801	5.6327	5.2601	0.067893	2.7789	17.775	0.50892	0.024431	0.018352	0.18559	0.018294	69.969	55.594	0.28727	0.89776	14.735	0.009104	0.0032761	1.0507	0.4813	0.17754	1.057	1.1101	371.71	0.024431	0.064878	0.98499	0.050161	25.39	6.5655	63.217	5.7737	6.0614	FALSE
-0.031617	0.81175	-0.2023	0.61087	-44.011	0	-0.031617	0.2319	3.0347	0.18825	0.057142	-0.060816	0.014856	-0.031617	6572.2	0.055537	1.2319	-0.031617	-0.010418	17.909	1.0739	0.056106	-0.010418	0.017119	-0.016147	0.055537	0.63212	-0.29644	4.2916	0.26268	0.00052	63.7	5.7565	3.6867	0.055749	3.0499	0.81345	0.39561	0.01837	0.038235	0.20375	0.018488	35.806	17.897	-0.21233	0.32465	18.161	-0.020593	-0.006786	0.39122	0.51988	0.17372	0.27585	0.57971	-3959	0.018387	-0.16795	0.98125	1.1015	20.381	20.395	62.529	5.8373	4.4469	TRUE
-0.24855	0.73298	0.026407	1.0507	-208.13	0	-0.27523	0.36417	1.02	0.26693	-0.13159	-0.52816	-0.26983	-0.27523	-972.07	-0.37549	1.3643	-0.27523	-0.26983	114.58	0.83058	-0.13569	-0.24368	0.22616	0.072442	-0.33909	-0.94472	0.058371	4.0496	0.71862	-0.24367	312.93	1.1795	0.83852	-0.13471	1.02	4.8896	0.31342	-0.13207	0.11813	-0.18006	-0.13304	173.9	59.317	-0.77626	0.43623	190.15	-0.13569	-0.13304	0.74696	0.5211	0.84784	0.59002	0.69278	296	0.40409	-0.93115	0.7434	0.17417	3.1856	6.1534	186.47	1.9574	2.2546	TRUE
0.030497	0.58615	-0.1541	0.71603	-64.241	0	0.041553	0.70606	1.868	0.41385	0.073689	0.076571	0.081292	0.041553	1408.9	0.25907	1.7061	0.041553	0.022245	24.679	0.87412	0.073415	0.016327	1.1269	0.40977	0.24021	2.2845	-0.25203	4.119	0.31063	0.035741	110.12	3.3162	3.0702	0.069181	1.868	13.328	0.43353	0.037036	0.049664	0.10635	0.039303	70.66	45.981	0.24147	0.48329	25.616	-0.036882	-0.019745	0.66292	0.54267	0.30155	0.67686	0.70904	-2026.6	0.037036	0.073691	0.98061	0.047546	14.79	7.9381	106.04	3.4422	3.055	TRUE
-0.69207	2.2812	-1.7335	0.031843	-818.69	-2.5844	-0.69207	-0.56163	0.36325	-1.2812	-0.67655	-0.38652	-1.9052	-0.69207	-1203.1	-0.30338	0.43837	-0.69207	-1.9052	11.673	0.6485	-0.67661	-1.9052	-1.5997	-3.2765	-0.30338	-43.6	-1.8383	2.3021	6.2606	-1.8626	848.98	0.42993	0.33745	-0.40654	0.36325	0.092523	-0.79052	-1.1192	0.0069676	-0.11238	-1.8626	44.754	33.081	-59.571	0.025355	5.5085	-0.67661	-1.8626	0.024994	1.7905	2.326	-1.3586	-0.83831	-347.52	-1.1192	0.54018	2.8827	-0.38298	31.267	11.034	1799.1	0.20288	0.38521	FALSE
0.21811	0.37457	0.33007	2.4902	10.039	0.34391	0.27226	1.5324	1.2061	0.57397	0.27226	1.2292	0.16508	0.27226	469.46	0.77749	2.6698	0.27226	0.15433	57.838	1.4175	0.29504	0.12364	0.42898	0.57397	0.63291	2.0172	0.73607	4.5102	0.21159	0.15433	55.277	6.6031	0.78768	0.29504	1.7715	1.7772	0.72704	0.16725	0.052269	0.039218	0.16725	111.73	53.89	0.78024	1.2282	69.761	0.27608	0.1565	1.4726	0.2215	0.15144	1.28	1.6213	10685	0.17091	0.37999	0.82909	0.26668	6.3107	6.7731	45.829	7.9643	3.9339	FALSE
0.011846	0.18761	0.016834	1.1081	-6.345	0	0.018625	4.3301	1.5691	0.81236	0.037707	0.11964	0.01187	0.018625	3676.5	0.09928	5.3303	0.018625	0.01187	10.972	1.0611	0.029444	0.0075492	0.083853	0.77375	0.063141	1.7785	0.020336	3.1123	0.11191	0.014232	41.295	11.052	9.171	-0.14312	1.7551	4.1305	0.8427	-0.091211	0.07703	0.21239	0.018765	37.341	26.369	0.25115	0.37999	10.006	0.029444	0.018765	0.91957	0.15568	0.090485	0.98134	1.018	21.8	0.12303	0.014582	0.78842	0.037357	33.268	13.842	36.214	10.079	1.8955	TRUE
-0.45427	2.6981	-1.3037	0.25528	-875.13	-2.5975	-0.45427	-0.62937	0.17917	-1.6981	-0.24275	-0.2595	-2.5354	-0.45427	-2167.9	-0.16836	0.37063	-0.45427	-2.5354	23.283	0.054644	-0.32432	-2.5354	-1.2663	-3.0464	-0.16836	-2.1964	-2.3575	3.8556	15.057	-1.9812	4779.3	0.30906	0.20052	-0.2295	0.23457	0.45961	-0.7507	-1.2809	0.00032099	-0.27731	-1.8101	909.22	885.94	-39.746	0.0068499	7.7105	-0.32432	-1.8101	0.16562	1.7506	3.2356	-3.0709	-1.3575	-9350	0.25382	0.26751	1.1342	-0.55793	15.676	0.41199	3566.2	0.10235	0.324	TRUE
0.009412	0.38798	0.092073	1.2998	-3.7116	0.064768	0.027323	1.444	1.0356	0.56024	0.027323	0.088961	0.038103	0.027323	1657.1	0.22027	2.5774	0.027323	0.012182	18.393	1.0428	0.085233	0.004196	0.097607	0.56024	0.1741	0.39356	0.15325	5.8327	0.1667	0.012182	51.764	7.0512	0.21968	0.085233	2.2634	3.54	0.64109	0.038001	0.04844	0.08897	0.038001	62.545	44.152	0.083269	0.93178	19.049	0.027095	0.01208	1.0289	0.30714	0.14182	0.93251	1.0671	62638	0.034418	0.016799	0.96558	0.1443	19.844	8.2669	49.983	7.3025	3.7333	FALSE
